GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
33,1055.6,2482.89,3067.86,311.69,149.12,-109.36,-2224.03,-18308.17,949.46,11109.59,-3893.68,125.68,-1515.34,-3768.0,-5283.34
35,1036.26,2534.41,3125.5,308.22,145.64,-135.93,-2207.64,-18223.64,974.46,11089.5,-4026.73,125.61,-1353.22,-3901.12,-5254.35
37,1056.34,2447.3,3086.32,295.61,150.13,-95.23,-2192.13,-18274.12,944.98,11124.03,-4019.76,127.53,-1456.77,-3892.23,-5349.0
39,995.37,2538.8,3094.76,302.08,151.38,-109.9,-2216.08,-18166.19,950.64,11083.21,-4077.46,125.91,-1375.95,-3951.55,-5327.49
41,1041.03,2562.23,3078.08,315.69,162.28,-113.65,-2205.94,-18130.75,937.24,11091.37,-4130.2,126.05,-1262.42,-4004.14,-5266.56
43,1026.94,2507.74,3117.5,305.27,158.37,-109.05,-2272.13,-18051.27,968.38,11024.69,-4127.07,127.03,-1323.56,-4000.05,-5323.61
45,1063.32,2516.19,3089.6,315.44,162.5,-107.23,-2210.65,-18054.29,947.47,11018.15,-4144.29,126.21,-1259.49,-4018.08,-5277.57
47,1114.71,2552.79,3096.37,311.83,171.21,-119.53,-2241.15,-18047.33,920.54,10940.78,-4057.2,124.97,-1299.78,-3932.23,-5232.01
49,1055.86,2545.41,3109.79,301.92,164.83,-99.51,-2231.68,-18040.82,968.21,11028.66,-4120.97,127.75,-1197.34,-3993.23,-5190.56
51,1071.86,2582.77,3122.57,307.91,146.7,-116.32,-2241.87,-17952.35,946.2,10978.67,-4142.58,125.12,-1153.86,-4017.47,-5171.33
53,1020.23,2515.69,3126.88,292.33,165.71,-107.63,-2234.69,-18091.81,975.16,10989.47,-4065.3,124.16,-1348.67,-3941.14,-5289.8
