GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
475,1064.96,2559.91,3066.44,301.87,160.7,-153.06,-2204.21,-18179.28,931.52,10941.86,-3937.25,130.85,-1509.29,-3806.39,-5315.68
477,1052.94,2477.27,3044.99,315.34,164.86,-135.69,-2159.74,-18380.79,942.88,10976.31,-3803.48,129.49,-1701.64,-3673.99,-5375.63
479,1071.54,2509.82,3072.03,306.8,169.6,-136.81,-2204.54,-18219.69,932.69,10987.76,-3959.43,130.41,-1510.8,-3829.02,-5339.82
481,1070.95,2552.12,3088.69,309.44,164.85,-119.38,-2199.0,-18289.01,926.65,10933.67,-3845.25,130.11,-1561.0,-3715.14,-5276.14
483,1052.43,2508.74,3055.68,307.74,150.79,-127.56,-2193.53,-18563.61,951.27,11001.84,-3640.0,127.78,-1856.23,-3512.22,-5368.45
485,1051.84,2521.85,3074.67,314.36,164.07,-146.55,-2196.77,-18364.76,938.38,11001.99,-3796.19,130.01,-1640.9,-3666.18,-5307.08
487,1036.99,2591.08,3076.25,311.82,160.56,-145.02,-2197.76,-18341.0,933.57,10975.66,-3830.1,132.3,-1597.85,-3697.8,-5295.65
489,1033.09,2550.6,3055.02,306.86,147.88,-154.14,-2229.13,-18257.01,950.25,10989.3,-3883.02,126.54,-1607.29,-3756.48,-5363.76
491,1049.33,2531.94,3062.48,311.3,169.33,-138.02,-2225.79,-18268.61,940.52,10980.06,-3839.88,129.6,-1587.46,-3710.28,-5297.74
493,1045.45,2569.97,3051.75,329.08,160.06,-154.81,-2167.6,-18266.48,949.87,10998.1,-3883.14,132.04,-1484.62,-3751.09,-5235.71
495,1053.7,2558.29,3066.73,288.38,154.18,-150.69,-2210.27,-18370.56,933.85,11065.7,-3867.95,128.41,-1610.69,-3739.55,-5350.24
497,1068.72,2575.59,3043.66,311.38,165.27,-154.89,-2170.55,-18343.08,945.91,10991.14,-3860.51,129.38,-1566.84,-3731.13,-5297.97
499,1035.55,2573.44,3091.34,301.5,163.45,-151.69,-2189.51,-18298.35,954.61,10984.95,-3874.44,130.9,-1534.71,-3743.53,-5278.24
501,1005.95,2474.94,3047.97,313.01,139.03,-138.87,-2214.36,-18360.93,945.4,11092.57,-3854.93,131.12,-1695.3,-3723.81,-5419.11
503,1053.16,2561.59,3065.53,304.61,173.84,-143.61,-2154.6,-18535.16,964.66,11014.32,-3700.56,128.41,-1695.67,-3572.14,-5267.81
505,1037.02,2537.65,3093.92,298.39,143.13,-162.74,-2233.88,-18360.73,939.69,10987.11,-3755.62,125.67,-1720.43,-3629.95,-5350.38
507,1060.43,2556.1,3051.61,316.91,158.17,-114.34,-2217.68,-18422.81,946.07,10987.09,-3723.03,125.06,-1678.44,-3597.97,-5276.41
509,1058.39,2591.3,3091.17,317.98,163.45,-145.13,-2229.4,-18216.05,928.93,10983.25,-3894.8,128.62,-1456.12,-3766.17,-5222.3
511,1038.23,2537.99,3060.73,302.1,157.27,-140.75,-2212.02,-18218.5,951.24,10925.09,-3859.63,129.66,-1598.61,-3729.96,-5328.57
513,1041.77,2580.45,3096.74,311.53,152.78,-147.37,-2220.42,-18134.01,953.29,10974.03,-3977.26,131.28,-1391.2,-3845.98,-5237.18
515,1046.07,2487.63,3108.0,306.51,162.86,-154.44,-2229.58,-18306.14,939.74,10968.26,-3832.66,129.22,-1671.08,-3703.44,-5374.52
517,1071.46,2604.8,3029.39,319.12,167.35,-134.49,-2208.25,-18109.67,936.85,10861.71,-3990.62,131.81,-1461.72,-3858.81,-5320.53
519,1010.1,2494.62,3068.7,301.81,174.0,-132.32,-2202.04,-18143.66,961.26,10962.55,-3982.22,132.32,-1504.97,-3849.91,-5354.87
521,1117.68,2554.51,3050.16,324.89,146.05,-125.03,-2211.16,-18234.85,932.37,10870.99,-3862.36,131.85,-1574.4,-3730.51,-5304.91
523,1093.28,2602.7,3061.87,317.98,153.04,-138.28,-2200.3,-18287.03,957.18,11055.33,-3916.23,129.81,-1384.23,-3786.42,-5170.65
525,1058.48,2528.69,3097.84,316.04,172.1,-154.75,-2215.81,-18163.25,967.87,10994.14,-3998.67,132.3,-1398.64,-3866.37,-5265.0
527,1022.15,2505.1,3083.54,298.78,165.25,-139.73,-2177.15,-18295.34,973.3,11094.32,-3899.96,133.28,-1469.78,-3766.68,-5236.46
529,1050.06,2543.11,3059.04,308.33,172.35,-125.26,-2250.69,-18090.97,957.07,11017.08,-4040.67,128.77,-1359.88,-3911.9,-5271.77
531,1033.07,2487.41,3042.43,303.02,150.12,-133.56,-2141.71,-18186.32,940.1,11069.7,-4056.13,132.29,-1435.74,-3923.84,-5359.58
533,1076.64,2561.8,3040.38,315.64,148.6,-143.66,-2201.79,-18169.81,947.4,11019.46,-4017.16,133.22,-1405.36,-3883.94,-5289.3
535,1083.55,2540.14,3071.79,307.0,169.91,-121.95,-2258.45,-18188.59,931.18,11042.8,-3987.97,132.12,-1422.64,-3855.84,-5278.48
537,1048.04,2533.16,3051.15,295.39,162.59,-147.1,-2151.54,-18199.26,940.69,11015.14,-3970.95,134.95,-1451.74,-3836.0,-5287.74
539,1075.03,2525.05,3037.15,305.65,169.21,-141.45,-2185.78,-18026.52,935.71,10948.49,-4058.3,135.85,-1357.45,-3922.45,-5279.9
541,1064.32,2538.81,3103.1,315.26,156.36,-132.72,-2193.48,-18173.55,933.94,11038.1,-3997.53,134.44,-1349.87,-3863.09,-5212.96
543,1021.92,2591.58,3032.65,310.78,151.68,-138.1,-2190.34,-18125.74,975.88,10950.93,-3970.64,133.92,-1418.76,-3836.73,-5255.49
