GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
93,1022.39,2475.57,3046.33,293.03,152.6,-121.38,-2208.24,-18155.37,920.22,10894.35,-4038.1,129.33,-1680.49,-3908.77,-5589.25
95,1052.87,2432.32,3048.64,308.94,155.32,-133.96,-2209.47,-18314.22,944.36,10945.26,-3917.63,127.02,-1769.95,-3790.61,-5560.55
97,1000.44,2465.47,3057.28,300.23,159.96,-127.92,-2217.4,-18286.67,933.67,11016.11,-3981.14,128.5,-1698.83,-3852.64,-5551.47
99,1035.61,2591.98,3061.54,311.27,146.57,-127.64,-2221.13,-18339.5,912.1,10998.47,-3958.03,128.7,-1630.72,-3829.33,-5460.06
101,1092.09,2458.35,3028.8,308.51,151.93,-109.59,-2262.27,-18226.17,890.37,10958.29,-3994.36,126.18,-1709.7,-3868.18,-5577.88
103,989.22,2521.14,3046.67,305.3,157.37,-115.25,-2217.2,-18280.39,917.41,10963.14,-4002.19,127.28,-1712.59,-3874.92,-5587.51
105,1032.6,2496.07,3039.74,299.19,138.69,-102.63,-2265.9,-18241.2,924.09,10968.24,-3980.93,125.81,-1711.11,-3855.12,-5566.24
107,1119.49,2541.24,3034.2,301.49,162.03,-137.01,-2236.5,-18216.24,895.18,10998.11,-4044.69,127.6,-1538.01,-3917.09,-5455.1
109,1025.48,2526.61,3059.55,310.31,172.02,-99.46,-2240.88,-18136.28,933.3,10953.57,-4080.31,125.78,-1495.79,-3954.53,-5450.32
111,1039.21,2559.0,3049.28,310.61,142.8,-106.31,-2226.57,-18180.16,920.16,10897.14,-4006.82,127.17,-1594.85,-3879.65,-5474.49
113,1034.95,2456.52,3047.13,306.87,150.35,-124.88,-2207.57,-18241.42,931.26,11044.23,-4025.63,128.22,-1602.57,-3897.41,-5499.98
115,1069.24,2522.76,3021.63,315.96,169.6,-109.37,-2234.88,-18341.72,917.19,11004.96,-3909.16,125.74,-1664.63,-3783.42,-5448.05
117,1030.01,2493.22,3099.98,296.69,159.3,-122.07,-2277.24,-18223.24,917.81,10939.8,-3971.93,127.48,-1685.74,-3844.45,-5530.19
119,1043.34,2537.74,3060.42,307.59,153.56,-105.7,-2189.98,-18435.88,921.86,10969.07,-3892.32,129.86,-1737.97,-3762.46,-5500.43
121,1020.15,2482.57,3082.85,299.56,174.24,-116.64,-2199.82,-18352.12,917.66,11021.97,-3923.91,129.89,-1669.58,-3794.02,-5463.6
123,1041.32,2452.79,3085.11,320.06,151.25,-109.77,-2237.84,-18288.9,909.03,11047.59,-3984.65,128.9,-1629.36,-3855.74,-5485.1
125,1020.93,2544.55,3038.36,304.76,146.13,-107.24,-2231.29,-18132.46,958.58,10913.98,-4004.92,132.01,-1543.71,-3872.91,-5416.62
127,1062.42,2513.94,3035.46,303.39,161.65,-100.18,-2201.7,-18292.76,935.87,10909.47,-3921.31,129.68,-1672.44,-3791.63,-5464.07
129,1056.34,2515.29,3072.2,305.1,150.61,-120.56,-2219.76,-18174.37,945.09,10921.22,-4019.02,126.66,-1548.84,-3892.36,-5441.2
131,1049.04,2528.58,3102.89,315.46,144.33,-130.91,-2236.27,-18402.17,923.28,10954.8,-3830.77,128.68,-1750.98,-3702.1,-5453.08
133,1052.39,2531.54,3042.13,315.1,169.36,-134.96,-2180.84,-18529.02,907.77,10990.7,-3759.63,126.33,-1835.83,-3633.29,-5469.12
135,1109.52,2469.27,3068.72,308.41,154.14,-129.38,-2197.79,-18465.07,923.16,10919.68,-3765.3,126.61,-1839.34,-3638.69,-5478.03
137,1053.63,2441.21,3021.32,298.12,151.82,-110.82,-2188.84,-18682.5,908.85,11013.04,-3667.5,124.84,-2094.17,-3542.67,-5636.84
139,1008.99,2458.5,3055.61,308.83,165.0,-104.37,-2243.58,-18372.04,920.67,11062.0,-3893.13,126.28,-1740.39,-3766.86,-5507.25
141,1015.52,2521.44,3034.84,306.97,144.67,-118.89,-2211.0,-18556.51,901.87,11019.81,-3753.09,127.66,-1941.27,-3625.44,-5566.71
143,1050.64,2543.02,3067.63,316.03,160.06,-124.69,-2191.71,-18304.57,928.72,10963.67,-3984.07,127.66,-1591.19,-3856.41,-5447.61
145,1043.0,2555.66,3017.13,308.16,147.19,-112.05,-2214.98,-18194.03,917.55,10969.21,-4011.4,127.75,-1563.16,-3883.65,-5446.82
147,1028.13,2574.19,3043.61,308.42,182.71,-113.76,-2222.04,-18321.39,916.66,11052.81,-4025.19,126.9,-1550.66,-3898.29,-5448.95
