GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
687,1043.73,2511.37,3069.56,296.39,174.77,-135.21,-2170.45,-17971.41,953.09,10914.12,-4182.13,137.4,-1314.04,-4044.72,-5358.77
689,1052.95,2484.84,3015.7,298.52,156.73,-137.05,-2179.47,-18030.76,958.34,10874.9,-4079.76,134.57,-1505.33,-3945.18,-5450.51
691,1039.36,2514.04,3016.08,306.01,157.25,-117.2,-2241.71,-18112.15,951.93,10965.98,-4044.42,130.37,-1520.4,-3914.05,-5434.45
693,1050.1,2441.36,3024.9,293.85,165.21,-120.01,-2217.96,-18170.83,911.51,11010.72,-4040.55,131.18,-1611.15,-3909.37,-5520.52
695,1043.79,2496.64,3028.5,309.3,156.94,-137.6,-2200.01,-18096.41,941.98,11034.38,-4145.56,134.27,-1422.48,-4011.29,-5433.77
697,1083.74,2491.61,3061.1,295.07,159.29,-123.37,-2180.82,-18116.52,923.85,10979.87,-4137.18,133.9,-1426.19,-4003.29,-5429.47
699,1043.88,2509.31,3027.6,313.43,139.09,-119.36,-2180.37,-18027.5,940.84,11010.89,-4183.87,133.37,-1342.18,-4050.5,-5392.68
701,1064.41,2547.7,3039.75,308.25,162.61,-117.08,-2213.32,-18096.8,948.4,10969.78,-4118.89,131.9,-1386.31,-3986.99,-5373.3
703,1035.13,2509.6,3059.61,311.68,162.09,-131.64,-2264.63,-17954.63,946.55,10886.83,-4162.68,129.95,-1439.42,-4032.73,-5472.15
705,1084.52,2517.34,3083.12,303.91,178.61,-129.9,-2209.07,-18088.74,927.38,10926.72,-4030.92,128.51,-1406.1,-3902.41,-5308.51
707,1083.21,2486.34,3048.44,308.79,152.87,-131.04,-2191.27,-18057.77,943.02,10944.33,-4108.79,131.47,-1413.1,-3977.32,-5390.42
709,1082.3,2548.7,3072.9,318.71,157.73,-131.6,-2226.56,-18105.92,925.77,10897.19,-4027.59,131.11,-1460.76,-3896.48,-5357.24
